1125,K2-240,1,2,0.54,0.58,-1.276
1126,K2-241,1,1,0.75,0.71,-0.446
1127,K2-242,1,1,0.37,0.38,-1.808
1128,K2-243,1,2,1.39,1.29,0.427
1129,K2-244,1,1,0.92,0.86,-0.118
1130,K2-245,1,1,1.25,0.83,0.172
1131,K2-246,1,1,0.94,0.87,-0.151
1132,K2-247,1,2,0.69,0.74,-0.882
1133,K2-248,1,1,0.92,0.88,-0.189
1134,K2-249,1,1,1.57,1.32,0.336
1135,K2-25,1,1,0.29,0.26,-2.088
1136,K2-250,1,1,0.81,0.80,-0.426
1137,K2-251,1,1,0.49,0.52,-1.342
1138,K2-252,1,1,0.82,0.79,-0.408
1139,K2-253,1,1,1.10,1.08,-0.077
1140,K2-254,1,2,0.67,0.71,-0.822
1141,K2-255,1,1,0.69,0.71,-0.790
1142,K2-256,1,1,0.78,0.84,-0.469
1143,K2-257,1,1,0.50,0.52,-1.381
1144,K2-258,1,1,1.31,1.21,0.272
1145,K2-259,1,1,1.13,1.14,0.167
1146,K2-26,1,1,0.52,0.56,-1.310
1147,K2-260,1,1,1.69,1.39,0.543
1148,K2-261,1,1,1.64,1.09,0.328
1149,K2-263,1,1,0.85,0.88,-0.260
1150,K2-264,1,2,0.47,0.50,-1.481
1151,K2-265,2,1,0.98,0.92,-0.180
1152,K2-266,2,4,0.70,0.69,-0.823
1153,K2-268,1,5,0.78,0.84,-0.471
1154,K2-269,1,1,1.45,1.16,0.468
1155,K2-27,3,1,0.89,0.87,-0.270
1156,K2-270,1,2,0.77,0.85,-0.558
1157,K2-271,1,1,0.99,0.83,-0.050
1158,K2-272,1,1,0.83,0.86,-0.302
1159,K2-273,1,1,0.85,0.89,-0.353
1160,K2-274,1,1,0.70,0.79,-0.509
1161,K2-275,1,2,0.69,0.77,-0.593
1162,K2-276,1,1,0.85,0.82,-0.405
1163,K2-277,1,1,0.97,1.02,-0.052
1164,K2-278,1,1,1.61,1.40,0.399
1165,K2-279,1,1,0.86,0.79,-0.205
1166,K2-28,1,1,0.29,0.26,-1.940
1167,K2-280,1,1,1.28,1.03,0.140
1168,K2-281,1,1,0.76,0.82,-0.647
1169,K2-283,1,1,0.82,0.89,-0.524
1170,K2-284,1,1,0.61,0.63,-1.013
1171,K2-285,1,4,0.79,0.83,-0.422
1172,K2-286,1,1,0.62,0.64,-1.046
1173,K2-287,1,1,1.07,1.06,-0.108
1174,K2-288 B,2,1,0.32,0.33,-1.930
1175,K2-289,1,1,1.02,0.95,-0.505
1176,K2-29,2,1,0.86,0.94,-0.295
1177,K2-290,3,2,1.51,1.19,0.420
1178,K2-291,1,1,0.90,0.93,-0.166
1179,K2-292,1,1,1.09,1.00,0.093
1180,K2-293,1,1,0.95,0.96,-0.180
1181,K2-294,1,1,1.20,0.99,0.088
1182,K2-295,1,1,0.70,0.74,-0.716
1183,K2-3,1,3,0.55,0.55,-1.231
1184,K2-30,1,1,0.84,0.90,-0.256
1185,K2-308,1,1,1.24,1.09,0.283
1186,K2-31,2,1,0.78,0.91,-0.110
1187,K2-315,1,1,0.20,0.17,-2.387
1188,K2-316,1,2,0.38,0.41,-1.830
1189,K2-317,1,1,0.38,0.40,-1.871
1190,K2-318,1,1,0.55,0.56,-1.277
1191,K2-319,1,1,0.90,0.95,-0.237
1192,K2-32,2,4,0.86,0.83,-0.296
1193,K2-320,1,1,0.30,0.12,-2.125
1194,K2-321,1,1,0.58,0.60,-1.254
1195,K2-322,1,1,0.60,0.63,-1.039
1196,K2-323,1,1,0.55,0.48,-1.339
1197,K2-324,1,1,0.51,0.52,-1.333
1198,K2-325,1,1,0.30,0.27,-2.048
1199,K2-326,1,1,0.69,0.51,-0.978
1200,K2-329,1,1,0.82,0.90,-0.325
1201,K2-33,1,1,1.05,0.56,-0.824
1202,K2-330,1,1,1.50,1.23,0.477
1203,K2-331,1,2,1.06,1.10,0.059
1204,K2-332,1,1,0.28,0.27,-2.065
1205,K2-333,1,1,1.22,1.06,0.165
1206,K2-334,1,1,1.49,1.36,0.514
1207,K2-335,1,1,1.33,1.23,0.395
1208,K2-336,1,1,0.80,0.86,-0.345
1209,K2-337,1,1,1.32,0.94,0.250
1210,K2-338,1,1,0.63,0.66,-0.836
1211,K2-339,1,1,0.72,0.74,-0.652
1212,K2-34,1,1,1.42,1.16,0.400
1213,K2-340,1,1,1.13,0.93,-0.002
1214,K2-341,1,1,1.16,0.98,0.126
1215,K2-342,1,1,1.09,1.01,0.093
1216,K2-343,1,2,0.46,0.49,-1.439
1217,K2-344,1,1,0.49,0.51,-1.225
1218,K2-345,1,1,0.52,0.56,-1.320
1219,K2-346,1,1,0.70,0.71,-0.663
1220,K2-347,1,1,0.63,0.66,-0.894
1221,K2-348,1,2,0.85,0.83,-0.388
1222,K2-349,1,1,0.49,0.54,-0.366
1223,K2-35,1,2,0.62,0.70,-0.803
1224,K2-350,1,2,1.04,0.98,-0.012
1225,K2-351,1,1,1.05,1.02,0.024
1226,K2-352,1,3,0.95,0.98,-0.063
1227,K2-353,1,1,0.99,0.87,-0.076
1228,K2-354,1,1,0.41,0.43,-1.614
1229,K2-355,1,1,0.92,0.96,-0.115
1230,K2-356,1,1,0.86,0.90,-0.244
1231,K2-357,1,1,1.00,0.98,-0.066
1232,K2-358,1,1,0.91,0.93,-0.161
1233,K2-36,1,2,0.72,0.79,-0.570
1234,K2-365,1,1,1.05,0.82,-0.014
1235,K2-366,1,1,0.94,0.83,-0.109
1236,K2-367,1,1,0.62,0.76,-0.854
1237,K2-368,1,3,0.66,0.75,-0.693
1238,K2-369,1,1,0.88,0.73,-0.121
1239,K2-37,1,3,0.85,0.90,-0.469
1240,K2-370,1,1,0.97,0.98,-0.127
1241,K2-371,1,1,0.74,0.96,-0.517
1242,K2-372,1,1,0.92,0.85,-0.122
1243,K2-373,1,1,1.49,1.16,0.432
1244,K2-374,1,2,0.91,0.73,-0.059
1245,K2-375,1,1,1.54,1.12,0.396
1246,K2-376,1,1,1.15,0.91,0.189
1247,K2-377,1,1,0.69,0.82,-0.818
1248,K2-378,1,1,0.73,0.92,-0.567
1249,K2-379,1,1,0.75,0.86,-0.633
1250,K2-38,1,2,1.14,1.05,0.037
1251,K2-380,1,1,1.32,0.99,0.202
1252,K2-381,1,3,0.68,0.75,-0.739
1253,K2-382,1,1,0.81,0.92,-0.280
1254,K2-383,1,1,0.80,1.06,-0.397
1255,K2-384,1,5,0.35,0.33,-1.870
1256,K2-385,1,1,0.76,0.93,-0.519
1257,K2-386,1,1,0.97,0.91,-0.019
1258,K2-387,1,1,0.59,0.57,-1.239
1259,K2-388,1,1,0.90,0.84,-0.212
1260,K2-389,1,2,1.08,0.80,0.106
1261,K2-39,1,1,2.97,0.66,0.674
1262,K2-390,1,1,0.97,0.79,-0.099
1263,K2-391,1,1,0.57,0.76,0.391
1264,K2-392,1,1,1.06,0.84,0.048
1265,K2-393,1,1,1.07,0.88,0.043
1266,K2-394,1,1,0.63,0.48,-0.858
1267,K2-395,1,2,0.78,0.95,-0.413
1268,K2-396,1,2,0.92,0.95,-0.230
1269,K2-397,1,1,0.97,0.94,-0.145
1270,K2-398,1,2,1.24,0.95,0.260
1271,K2-399,1,1,1.54,0.78,0.415
1272,K2-4,1,1,0.57,0.64,-0.915
1273,K2-400,1,1,0.38,0.37,-1.748
1274,K2-401,1,1,0.68,0.87,-0.835
1275,K2-402,1,1,1.28,0.94,0.209
1276,K2-403,1,1,0.89,0.78,-0.171
1277,K2-404,1,1,0.55,0.55,-1.239
1278,K2-405,1,1,0.77,1.03,-0.488
1279,K2-406,1,1,0.96,0.80,-0.060
1280,K2-407,1,2,0.93,0.88,-0.127
1281,K2-408,1,1,0.78,0.81,-0.330
1282,K2-409,1,1,1.23,0.89,0.172
1283,K2-411,1,1,1.38,1.02,0.258
1284,K2-412,1,1,0.98,0.89,-0.071
1285,K2-413,1,2,0.70,0.81,-0.833
1286,K2-414,1,2,0.73,0.81,-0.705
1287,K2-415,1,1,0.20,0.16,-2.455
1288,K2-416,1,1,0.55,0.55,-1.270
1289,K2-417,1,1,0.58,0.57,-1.202
1290,K2-42,1,1,0.64,0.70,-0.703
1291,K2-43,1,2,0.54,0.57,-1.212
1292,K2-44,1,1,1.58,1.15,0.430
1293,K2-45,1,1,0.45,0.50,-0.740
1294,K2-46,1,1,1.29,0.96,0.413
1295,K2-47,1,1,0.76,0.75,-0.482
1296,K2-48,1,1,0.73,0.77,-0.657
1297,K2-49,1,1,0.45,0.51,-0.774
1298,K2-5,1,2,0.57,0.61,-1.083
1299,K2-52,1,1,2.19,1.69,0.027
1300,K2-53,1,1,0.81,0.85,-0.579
1301,K2-54,1,1,0.38,0.42,-1.011
1302,K2-55,1,1,0.63,0.70,-0.784
1303,K2-57,1,1,0.62,0.68,-0.830
1304,K2-58,1,3,0.86,0.89,-0.398
1305,K2-59,1,2,0.73,0.77,-0.660
1306,K2-6,1,1,0.96,0.97,-0.120
1307,K2-60,1,1,1.12,0.97,0.282
1308,K2-61,1,1,1.36,1.21,-0.015
1309,K2-62,1,2,0.73,0.77,-0.727
1310,K2-63,1,2,1.63,1.40,0.219
1311,K2-64,1,1,0.73,0.74,-0.234
1312,K2-65,1,1,0.84,0.87,-0.328
1313,K2-66,1,1,1.67,1.11,0.506
1314,K2-68,1,1,0.68,0.73,-0.673
1315,K2-69,1,1,0.49,0.55,-1.356
1316,K2-7,1,1,0.96,0.97,0.405
1317,K2-70,1,1,0.93,0.94,-0.429
1318,K2-71,1,1,0.43,0.48,-1.519
1319,K2-72,1,4,0.33,0.27,-1.837
1320,K2-73,1,1,1.06,1.05,0.076
1321,K2-74,1,1,0.98,0.96,0.060
1322,K2-75,1,2,1.56,1.16,0.349
1323,K2-77,1,1,0.76,0.80,-0.500
1324,K2-79,1,1,1.27,1.07,0.018
1325,K2-8,1,2,0.74,0.78,-0.553
1326,K2-80,1,3,0.87,0.90,-0.432
1327,K2-81,1,1,0.63,0.75,-0.569
1328,K2-83,1,2,0.42,0.48,-1.204
1329,K2-84,1,2,0.93,0.95,-0.423
1330,K2-85,1,1,0.68,0.68,-0.812
1331,K2-86,1,1,0.76,0.79,-0.386
1332,K2-87,1,1,1.40,1.16,-0.098
1333,K2-88,1,1,0.26,0.26,-1.545
1334,K2-89,1,1,0.32,0.35,-1.327
1335,K2-9,1,1,0.31,0.30,-1.921
1336,K2-90,1,2,0.62,0.63,-0.953
1337,K2-91,1,1,0.28,0.29,-1.841
1338,K2-95,1,1,0.40,0.41,-1.635
1339,K2-97,1,1,4.47,1.20,0.919
1340,K2-98,1,1,1.57,1.20,0.504
1341,K2-99,1,1,2.63,1.63,0.961
1342,KELT-1,1,1,1.46,1.32,0.542
1343,KELT-10,1,1,1.21,1.11,0.217
1344,KELT-11,1,1,2.69,1.44,0.744
1345,KELT-12,1,1,2.37,1.59,0.892
1346,KELT-14,1,1,1.52,1.24,0.279
1347,KELT-15,2,1,1.78,2.06,0.412
1348,KELT-16,2,1,1.36,1.21,0.401
1349,KELT-17,1,1,1.65,1.64,0.876
1350,KELT-18,2,1,1.91,1.52,0.813
1351,KELT-19 A,2,1,1.83,1.62,0.978
1352,KELT-2 A,2,1,1.93,1.54,0.689
1353,KELT-20,1,1,1.57,1.76,1.104
1354,KELT-21,1,1,1.64,1.46,0.905
1355,KELT-23 A,2,1,1.00,0.94,0.034
1356,KELT-24,1,1,1.51,1.46,0.565
1357,KELT-3,2,1,1.70,1.96,0.625
1358,KELT-4 A,3,1,1.60,1.20,0.535
1359,KELT-6,1,2,1.73,1.42,0.493
1360,KELT-7,1,1,1.81,1.76,0.758
1361,KELT-8,1,1,1.46,0.81,0.265
1362,KELT-9,2,1,2.36,2.52,1.724
1363,KIC 10001893,1,3,0.18,0.47,1.431
1364,KIC 10068024,1,1,1.57,1.22,0.496
1365,KIC 10525077,1,1,1.01,1.01,0.129
1366,KIC 3526061,1,1,5.86,1.42,1.215
1367,KIC 3558849,1,1,1.01,0.98,0.405
1368,KIC 5095269,2,1,1.17,1.21,0.668
1369,KIC 5437945,1,2,1.24,1.07,0.641
1370,KIC 5479689,1,1,0.89,0.97,-0.201
1371,KIC 5951458,2,1,1.52,0.98,0.556
1372,KIC 7917485,1,1,2.01,1.63,0.996
1373,KIC 8121913,1,1,2.23,1.46,0.740
1374,KOI-7892,1,3,1.26,1.04,0.265
1375,KIC 9663113,1,2,1.03,0.98,0.792
1376,KMT-2016-BLG-0212L,1,1,,0.48,
1377,KMT-2016-BLG-1105L,1,1,,0.41,
1378,KMT-2016-BLG-1107L,1,1,,0.09,
1379,KMT-2016-BLG-1397L,1,1,,0.45,
1380,KMT-2016-BLG-1820L,1,1,,0.04,
1381,KMT-2016-BLG-1836L,1,1,,0.49,
1382,KMT-2016-BLG-2142L,1,1,,0.07,
1383,KMT-2016-BLG-2364L,1,1,,0.50,
1384,KMT-2016-BLG-2397L,1,1,,0.64,
1385,KMT-2016-BLG-2605L,1,1,,0.06,
1386,KMT-2017-BLG-0165L,1,1,,0.76,
1387,KMT-2017-BLG-0428L,1,1,,0.34,
1388,KMT-2017-BLG-0673L,1,1,,0.63,
1389,KMT-2017-BLG-1003L,1,1,,0.32,
1390,KMT-2017-BLG-1038L,1,1,,0.37,
1391,KMT-2017-BLG-1146L,1,1,,0.33,
1392,KMT-2017-BLG-1194L,1,1,,0.41,
1393,KMT-2017-BLG-2509L,1,1,,0.46,
1394,KMT-2018-BLG-0029L,1,1,,1.14,
1395,KMT-2018-BLG-0030L,1,1,,0.51,
1396,KMT-2018-BLG-0087L,1,1,,0.10,
1397,KMT-2018-BLG-0247L,1,1,,0.29,
1398,KMT-2018-BLG-0748L,1,1,,0.09,
1399,KMT-2018-BLG-1025L,1,1,,0.22,
1400,KMT-2018-BLG-1292L,1,1,,1.09,
1401,KMT-2018-BLG-1743L,1,1,,0.19,
1402,KMT-2018-BLG-1976L,1,1,,0.65,
1403,KMT-2018-BLG-1988L,1,1,,0.47,
1404,KMT-2018-BLG-1990L,1,1,,0.09,
1405,KMT-2018-BLG-1996L,1,1,,0.69,
1406,KMT-2018-BLG-2602L,1,1,,0.66,
1407,KMT-2019-BLG-0253L,1,1,,0.70,
1408,KMT-2019-BLG-0298L,1,1,,0.70,
1409,KMT-2019-BLG-0371L,1,1,,0.09,
1410,KMT-2019-BLG-0414L,1,1,,0.74,
1411,KMT-2019-BLG-0842L,1,1,,0.76,
1412,KMT-2019-BLG-0953L,1,1,,0.28,
1413,KMT-2019-BLG-1042L,1,1,,0.30,
1414,KMT-2019-BLG-1216L,1,1,,0.39,
1415,KMT-2019-BLG-1339L,1,1,,0.48,
1416,KMT-2019-BLG-1367L,1,1,,0.25,
1417,KMT-2019-BLG-1552L,1,1,,0.79,
1418,KMT-2019-BLG-1715L,1,1,,0.61,
1419,KMT-2019-BLG-1806L,1,1,,0.74,
1420,KMT-2019-BLG-1953L,1,1,,0.31,
1421,KMT-2019-BLG-2783L,1,1,,0.34,
1422,KMT-2019-BLG-2974L,1,1,,0.47,
1423,KMT-2020-BLG-0414L,1,2,,0.26,
1424,KMT-2021-BLG-0119L,1,1,,0.56,
1425,KMT-2021-BLG-0171L,1,1,,0.78,
1426,KMT-2021-BLG-0192L,1,1,,0.27,
1427,KMT-2021-BLG-0240L,1,1,,0.56,
1428,KMT-2021-BLG-0320L,1,1,,0.32,
1429,KMT-2021-BLG-0322L,2,1,,0.62,
1430,KMT-2021-BLG-0712L,1,1,,0.22,
1431,KMT-2021-BLG-0748L,1,1,,0.36,
1432,KMT-2021-BLG-0909L,1,1,,0.38,
1433,KMT-2021-BLG-0912L,1,1,,0.80,
1434,KMT-2021-BLG-1077L,1,2,,0.14,
1435,KMT-2021-BLG-1105L,1,1,,0.63,
1436,KMT-2021-BLG-1253L,1,1,,0.24,
1437,KMT-2021-BLG-1303L,1,1,,0.57,
1438,KMT-2021-BLG-1372L,1,1,,0.42,
1439,KMT-2021-BLG-1391L,1,1,,0.37,
1440,KMT-2021-BLG-1554L,1,1,,0.08,
1441,KMT-2021-BLG-1689L,1,1,,0.58,
1442,KMT-2021-BLG-1898L,1,1,,0.48,
1443,KMT-2021-BLG-2010L,1,1,,0.37,
1444,KMT-2021-BLG-2294L,1,1,,0.14,
1445,KMT-2021-BLG-2478L,1,1,,0.20,
1446,KMT-2022-BLG-0371L,1,1,,0.63,
1447,KMT-2022-BLG-0440L,1,1,,0.53,
1448,KMT-2022-BLG-1013L,1,1,,0.18,
1449,KOI-12,1,2,1.40,1.50,0.626
1450,KOI-1257,2,1,1.13,0.99,0.029
1451,KOI-13,3,1,1.74,1.72,0.971
1452,KOI-142,1,3,0.90,0.99,-0.165
1453,KOI-1599,1,2,0.97,1.02,0.162
1454,KOI-1783,1,2,1.14,1.08,0.213
1455,Kepler-324,1,4,0.84,0.90,-0.308
1456,Kepler-968,1,3,0.67,0.68,-0.763
1457,KOI-217,1,1,0.86,0.95,-0.169
1458,KOI-3503,1,2,1.25,0.86,0.300
1459,KOI-351,1,8,1.20,1.20,0.269
1460,KOI-3680,1,1,0.96,1.01,0.068
1461,KOI-4777,1,1,0.40,0.41,-1.640
1462,KOI-55,1,2,0.20,0.50,1.360
1463,KOI-7368,1,1,0.87,0.88,-0.316
1464,KOI-7913 A,2,1,0.79,0.76,-0.768
1465,KOI-94,2,4,1.52,1.28,0.479
1466,KOI-984,1,2,0.82,0.93,-0.324
1467,KPS-1,1,1,0.91,0.89,-0.353
1468,Kapteyn,1,1,0.29,0.28,-1.793
1469,Kepler-10,1,3,1.06,0.91,0.055
1470,Kepler-100,1,3,1.49,1.08,0.411
1471,Kepler-1000,1,1,1.51,1.40,0.715
1472,Kepler-1001,1,2,0.88,0.90,-0.279
1473,Kepler-1002,1,1,1.57,1.22,0.501
1474,Kepler-1003,1,1,1.17,1.11,0.282
1475,Kepler-1004,1,1,3.39,1.11,0.713
1476,Kepler-1005,1,1,1.06,1.00,0.136
1477,Kepler-1006,1,1,0.74,0.78,-0.400
1478,Kepler-1007,1,1,0.70,0.73,-0.568
1479,Kepler-1008,2,1,0.78,0.81,-0.507
1480,Kepler-1009,1,1,0.57,0.59,-0.987
1481,Kepler-101,1,2,1.56,1.17,0.420
1482,Kepler-1010,1,1,0.82,0.86,-0.412
1483,Kepler-1011,1,1,0.88,0.91,-0.376
1484,Kepler-1012,1,1,0.91,0.95,-0.194
1485,Kepler-1013,1,1,0.76,0.81,-0.531
1486,Kepler-1014,1,1,0.84,0.88,-0.337
1487,Kepler-1015,1,1,1.81,1.49,0.559
1488,Kepler-1016,1,2,1.00,0.99,0.124
1489,Kepler-1017,1,1,0.87,0.93,-0.161
1490,Kepler-1018,1,1,0.88,0.91,-0.082
1491,Kepler-1019,1,1,0.67,0.70,-0.806
1492,Kepler-102,1,5,0.72,0.80,-0.584
1493,Kepler-1020,1,1,0.80,0.87,-0.436
1494,Kepler-1021,1,1,0.86,0.89,-0.288
1495,Kepler-1022,1,1,0.68,0.71,-0.858
1496,Kepler-1023,1,1,0.89,0.93,-0.193
1497,Kepler-1024,1,1,0.78,0.81,-0.350
1498,Kepler-1025,1,1,1.13,1.09,0.287
1499,Kepler-1026,1,1,0.75,0.79,-0.617
1500,Kepler-1027,2,1,0.82,0.91,0.011
1501,Kepler-1028,1,1,0.87,0.90,-0.245
1502,Kepler-1029,1,1,0.77,0.82,-0.620
1503,Kepler-103,1,2,1.49,1.21,0.424
1504,Kepler-1030,1,1,0.76,0.80,-0.553
1505,Kepler-1031,1,1,1.12,1.09,0.170
1506,Kepler-1032,1,1,0.71,0.77,-0.655
1507,Kepler-1033,1,1,0.92,0.94,-0.126
1508,Kepler-1034,1,1,0.80,0.83,-0.439
1509,Kepler-1035,1,1,0.97,0.98,0.209
1510,Kepler-1036,1,1,0.89,0.95,-0.202
1511,Kepler-1037,1,1,0.78,0.82,-0.448
1512,Kepler-1038,1,2,0.83,0.87,-0.362
1513,Kepler-1039,1,1,0.74,0.79,-0.649
1514,Kepler-104,2,3,1.35,0.81,0.089
1515,Kepler-1040,1,1,0.96,0.98,-0.044
1516,Kepler-1041,1,1,1.08,1.06,0.489
1517,Kepler-1042,1,1,0.72,0.75,-0.600
1518,Kepler-1043,1,1,0.90,0.92,-0.073
1519,Kepler-1044,1,1,1.11,1.08,0.031
1520,Kepler-1045,1,1,0.82,0.86,-0.334
1521,Kepler-1046,1,1,1.04,1.04,0.064
1522,Kepler-1047,1,2,1.13,1.08,0.424
1523,Kepler-1048,1,1,0.70,0.75,-0.409
1524,Kepler-1049,1,1,0.49,0.51,-1.140
1525,Kepler-105,1,2,1.58,1.28,0.607
1526,Kepler-1050,1,2,1.13,1.09,0.059
1527,Kepler-1051,1,1,1.73,1.43,0.524
1528,Kepler-1052,1,2,1.03,1.03,-0.047
1529,Kepler-1053,1,1,0.69,0.74,-0.895
1530,Kepler-1054,1,1,1.34,1.22,0.369
1531,Kepler-1055,1,1,0.94,0.98,-0.148
1532,Kepler-1056,1,1,1.20,1.12,0.227
1533,Kepler-1057,1,1,1.10,1.07,-0.006
1534,Kepler-1058,1,1,0.69,0.73,-0.316
1535,Kepler-1059,1,1,0.72,0.75,-0.520
1536,Kepler-106,1,4,1.04,1.00,0.083
1537,Kepler-1060,1,1,0.99,0.99,0.072
1538,Kepler-1061,1,1,1.07,1.09,0.088
1539,Kepler-1062,1,1,0.70,0.75,-0.682
1540,Kepler-1063,2,1,1.14,1.09,0.166
1541,Kepler-1064,1,1,0.79,0.85,-0.401
1542,Kepler-1065,1,2,0.93,0.94,-0.116
1543,Kepler-1066,1,1,0.98,0.98,-0.190
1544,Kepler-1067,1,2,0.93,0.95,-0.147
1545,Kepler-1068,1,1,1.01,1.01,-0.025
1546,Kepler-1069,1,1,0.98,0.99,0.372
1547,Kepler-107,1,4,1.45,1.24,0.364
1548,Kepler-1070,1,1,1.32,1.21,0.285
1549,Kepler-1071,1,1,0.81,0.86,-0.313
1550,Kepler-1072,1,1,1.32,1.20,0.365
1551,Kepler-1073,1,3,1.00,1.00,-0.010
1552,Kepler-1074,1,1,0.57,0.60,-1.121
1553,Kepler-1075,1,1,0.54,0.56,-1.113
1554,Kepler-1076,1,1,0.74,0.79,-0.557
1555,Kepler-1077,1,1,1.02,1.02,0.006
1556,Kepler-1078,1,1,0.92,0.94,0.500
1557,Kepler-1079,1,1,1.36,1.08,0.263
1558,Kepler-108,2,2,2.19,1.25,0.707
1559,Kepler-1080,1,1,1.16,1.10,0.861
1560,Kepler-1081,1,1,0.84,0.88,-0.306
1561,Kepler-1082,1,1,1.14,1.03,0.314
1562,Kepler-1083,1,1,0.77,0.81,-0.473
1563,Kepler-1084,1,1,1.28,1.12,0.253
1564,Kepler-1085,1,2,1.14,1.11,0.079
1565,Kepler-1086,2,2,0.66,0.70,-0.860
1566,Kepler-1087,1,1,0.94,0.96,-0.097
1567,Kepler-1088,1,1,1.08,1.08,0.090
1568,Kepler-1089,1,1,0.49,0.52,-1.297
1569,Kepler-109,1,2,1.39,1.09,0.347
1570,Kepler-1090,1,2,0.82,0.86,-0.146
1571,Kepler-1091,1,1,1.03,1.01,0.080
1572,Kepler-1092,1,1,1.00,0.99,0.096
1573,Kepler-1093,1,2,1.20,1.13,0.460
1574,Kepler-1094,1,1,1.21,1.14,0.178
1575,Kepler-1095,1,1,0.92,0.94,-0.093
1576,Kepler-1096,1,1,0.63,0.66,-0.840
1577,Kepler-1097,1,1,0.79,0.82,-0.404
1578,Kepler-1098,1,1,0.99,0.99,0.157
1579,Kepler-1099,1,1,1.00,1.01,-0.119
1580,Kepler-11,1,6,1.06,0.96,0.120
1581,Kepler-110,1,2,1.15,1.07,0.276
1582,Kepler-1100,1,1,1.34,1.21,0.088
1583,Kepler-1101,1,1,0.91,0.94,-0.351
1584,Kepler-1102,1,1,0.94,0.96,0.139
1585,Kepler-1103,1,1,1.15,1.11,0.522
1586,Kepler-1104,1,1,1.41,1.30,0.514
1587,Kepler-1105,1,1,0.68,0.71,-0.945
1588,Kepler-1106,1,1,1.17,1.11,0.159
1589,Kepler-1107,1,1,0.82,0.86,-0.417
1590,Kepler-1108,1,1,0.84,0.88,-0.258
1591,Kepler-1109,1,1,1.06,1.05,-0.076
1592,Kepler-111,1,2,1.16,1.17,0.195
1593,Kepler-1110,1,1,0.70,0.73,-0.637
1594,Kepler-1111,1,1,1.15,1.10,-0.090
1595,Kepler-1112,1,1,1.54,1.34,0.542
1596,Kepler-1113,1,1,1.17,1.12,0.080
1597,Kepler-1114,1,1,0.83,0.87,-0.293
1598,Kepler-1115,1,1,1.73,1.60,1.254
1599,Kepler-1116,1,1,0.93,0.95,-0.147
1600,Kepler-1117,1,1,0.93,0.95,-0.224
1601,Kepler-1118,1,1,0.97,0.96,-0.060
1602,Kepler-1119,1,1,1.17,1.11,0.486
1603,Kepler-112,1,2,0.84,0.78,-0.086
1604,Kepler-1120,1,1,0.74,0.78,-0.588
1605,Kepler-1121,1,1,1.59,1.29,0.475
1606,Kepler-1122,1,1,0.89,0.92,0.059
1607,Kepler-1123,1,1,0.90,0.93,-0.295
1608,Kepler-1124,1,1,0.34,0.35,-1.323
1609,Kepler-1125,1,1,0.94,0.95,0.647
1610,Kepler-1126,1,2,0.93,0.92,-0.099
1611,Kepler-1127,1,1,0.95,0.97,-0.259
1612,Kepler-1128,1,1,0.91,0.94,-0.196
1613,Kepler-1129,1,2,1.00,1.00,-0.027
1614,Kepler-113,1,2,0.69,0.75,-0.576
1615,Kepler-1130,2,3,0.81,0.90,-0.260
1616,Kepler-1131,1,1,1.04,1.03,-0.028
1617,Kepler-1132,1,1,0.83,0.87,-0.378
1618,Kepler-1133,1,1,0.90,0.93,-0.210
1619,Kepler-1134,1,1,0.81,0.84,-0.397
1620,Kepler-1135,1,1,0.94,0.96,0.437
1621,Kepler-1136,1,1,0.68,0.72,-0.853
1622,Kepler-1137,1,1,1.84,1.50,0.754
1623,Kepler-1138,1,1,0.92,0.95,-0.333
1624,Kepler-1139,1,1,0.91,0.94,-0.304
1625,Kepler-114,1,3,0.67,0.77,-0.685
1626,Kepler-1140,1,1,0.73,0.76,-0.566
1627,Kepler-1141,1,1,1.07,1.01,0.155
1628,Kepler-1142,1,1,0.96,0.97,0.437
1629,Kepler-1143,1,2,0.77,0.81,-0.623
1630,Kepler-1144,1,1,0.96,0.98,0.056
1631,Kepler-1145,1,1,0.75,0.79,-0.498
1632,Kepler-1146,1,1,0.70,0.74,-0.642
1633,Kepler-1147,1,1,1.14,1.09,0.235
1634,Kepler-1148,1,1,0.77,0.81,-0.531
1635,Kepler-1149,1,1,1.01,1.02,0.165
1636,Kepler-115,1,2,1.21,1.07,0.220
1637,Kepler-1150,2,1,0.72,0.76,-0.666
1638,Kepler-1151,1,1,0.85,0.88,-0.342
1639,Kepler-1152,1,1,0.53,0.55,-1.097
1640,Kepler-1153,1,1,0.88,0.91,-0.284
1641,Kepler-1154,1,2,1.43,1.26,0.452
1642,Kepler-1155,1,1,1.03,1.03,0.047
1643,Kepler-1156,1,1,1.00,1.00,-0.068
1644,Kepler-1157,1,1,0.71,0.76,-0.675
1645,Kepler-1158,1,1,1.95,1.41,0.840
1646,Kepler-1159,1,1,1.28,1.19,0.298
1647,Kepler-116,1,2,1.45,1.21,0.421
1648,Kepler-1160,1,1,0.89,0.92,-0.343
1649,Kepler-1161,1,1,0.57,0.59,-0.653
1650,Kepler-1162,1,2,0.84,0.89,-0.322
1651,Kepler-1163,1,1,1.35,1.22,0.396
1652,Kepler-1164,1,1,0.79,0.85,-0.399
1653,Kepler-1165,1,2,1.18,1.13,0.552
1654,Kepler-1166,1,1,0.86,0.90,-0.256
1655,Kepler-1167,1,1,0.75,0.79,-0.536
1656,Kepler-1168,1,1,0.82,0.87,-0.530
