Kepler-218 c,Transit,2014,Kepler,0.248000,3.140,10.00000,11.28870,79.45283,2585,3344
Kepler-218 d,Transit,2016,Kepler,0.486500,2.660,7.56000,11.28870,79.45283,2585,3345
Kepler-219 b,Transit,2014,Kepler,0.057000,2.950,9.01000,15.64895,77.88787,2586,3346
Kepler-219 c,Transit,2014,Kepler,0.165000,3.580,12.50000,15.64895,77.88787,2586,3347
Kepler-219 d,Transit,2014,Kepler,0.272000,2.810,19.10000,15.64895,77.88787,2586,3348
Kepler-22 b,Transit,2011,Kepler,0.812000,2.100,9.10000,15.79232,79.09152,2587,3349
Kepler-220 b,Transit,2014,Kepler,0.046000,0.810,0.45700,13.97444,78.81162,2588,3350
Kepler-220 c,Transit,2014,Kepler,0.076000,1.570,3.09000,13.97444,78.81162,2588,3351
Kepler-220 d,Transit,2014,Kepler,0.163000,0.980,0.90400,13.97444,78.81162,2588,3352
Kepler-220 e,Transit,2014,Kepler,0.226000,1.330,2.33000,13.97444,78.81162,2588,3353
Kepler-221 b,Transit,2014,Kepler,0.037000,1.710,3.57000,10.80167,80.37293,2589,3354
Kepler-221 c,Transit,2014,Kepler,0.059000,2.930,15.10000,10.80167,80.37293,2589,3355
Kepler-221 d,Transit,2014,Kepler,0.087000,2.730,7.90000,10.80167,80.37293,2589,3356
Kepler-221 e,Transit,2014,Kepler,0.130000,2.630,7.41000,10.80167,80.37293,2589,3357
Kepler-222 b,Transit,2014,Kepler,0.048000,3.160,10.10000,16.24184,77.82550,2590,3358
Kepler-222 c,Transit,2014,Kepler,0.091000,4.640,19.40000,16.24184,77.82550,2590,3359
Kepler-222 d,Transit,2014,Kepler,0.180000,3.690,13.20000,16.24184,77.82550,2590,3360
Kepler-223 b,Transit,2014,Kepler,0.075600,2.990,7.40000,10.02398,81.32513,2591,3361
Kepler-223 c,Transit,2014,Kepler,0.091600,3.440,5.10000,10.02398,81.32513,2591,3362
Kepler-223 d,Transit,2014,Kepler,0.120100,5.240,8.00000,10.02398,81.32513,2591,3363
Kepler-223 e,Transit,2014,Kepler,0.145500,4.600,4.80000,10.02398,81.32513,2591,3364
Kepler-224 b,Transit,2014,Kepler,0.038000,1.390,2.51000,14.52091,79.07683,2592,3365
Kepler-224 c,Transit,2014,Kepler,0.058000,3.120,9.91000,14.52091,79.07683,2592,3366
Kepler-224 d,Transit,2014,Kepler,0.089000,2.300,5.90000,14.52091,79.07683,2592,3367
Kepler-224 e,Transit,2014,Kepler,0.124000,1.970,4.54000,14.52091,79.07683,2592,3368
Kepler-225 b,Transit,2014,Kepler,0.056000,1.200,1.87000,13.78927,79.53972,2593,3369
Kepler-225 c,Transit,2014,Kepler,0.111000,1.840,4.04000,13.78927,79.53972,2593,3370
Kepler-226 b,Transit,2014,Kepler,0.047000,1.550,24.00000,13.85946,79.98836,2594,3371
Kepler-226 c,Transit,2014,Kepler,0.058000,2.270,45.20000,13.85946,79.98836,2594,3372
Kepler-226 d,Transit,2014,Kepler,0.076000,1.220,1.98000,13.85946,79.98836,2594,3373
Kepler-227 b,Transit,2014,Kepler,0.090000,3.110,9.85000,14.23776,80.10231,2595,3374
Kepler-227 c,Transit,2014,Kepler,0.290000,3.040,9.48000,14.23776,80.10231,2595,3375
Kepler-228 b,Transit,2014,Kepler,0.038000,1.530,2.96000,11.67615,81.50262,2596,3376
Kepler-228 c,Transit,2014,Kepler,0.052000,2.700,7.75000,11.67615,81.50262,2596,3377
Kepler-228 d,Transit,2014,Kepler,0.101000,4.040,15.40000,11.67615,81.50262,2596,3378
Kepler-229 b,Transit,2014,Kepler,0.062000,2.200,5.48000,17.34816,78.97779,2597,3379
Kepler-229 c,Transit,2014,Kepler,0.117000,4.920,21.50000,17.34816,78.97779,2597,3380
Kepler-229 d,Transit,2014,Kepler,0.220000,3.850,14.20000,17.34816,78.97779,2597,3381
Kepler-23 b,Transit,2011,Kepler,0.075000,1.900,254.30000,13.45799,82.01371,2598,3382
Kepler-23 c,Transit,2011,Kepler,0.099000,3.200,858.10000,13.45799,82.01371,2598,3383
Kepler-23 d,Transit,2014,Kepler,0.124000,2.200,17.60000,13.45799,82.01371,2598,3384
Kepler-230 b,Transit,2014,Kepler,0.191000,4.260,16.80000,18.18766,78.78362,2599,3385
Kepler-230 c,Transit,2014,Kepler,0.380000,2.040,4.82000,18.18766,78.78362,2599,3386
Kepler-231 b,Transit,2014,Kepler,0.074000,1.730,35.40000,14.06137,82.91642,2600,3387
Kepler-231 c,Transit,2014,Kepler,0.114000,1.930,24.10000,14.06137,82.91642,2600,3388
Kepler-232 b,Transit,2014,Kepler,0.054000,3.080,9.69000,13.28087,83.99267,2601,3389
Kepler-232 c,Transit,2014,Kepler,0.101000,3.830,14.00000,13.28087,83.99267,2601,3390
Kepler-233 b,Transit,2014,Kepler,0.077000,2.430,6.48000,13.06442,84.33493,2602,3391
Kepler-233 c,Transit,2014,Kepler,0.287000,2.710,7.80000,13.06442,84.33493,2602,3392
Kepler-234 b,Transit,2014,Kepler,0.040000,3.700,13.20000,10.21430,71.12598,2603,3393
Kepler-234 c,Transit,2014,Kepler,0.077000,3.510,12.10000,10.21430,71.12598,2603,3394
Kepler-235 b,Transit,2014,Kepler,0.037000,2.230,5.60000,14.47665,69.97316,2604,3395
Kepler-235 c,Transit,2014,Kepler,0.065000,1.280,2.18000,14.47665,69.97316,2604,3396
Kepler-235 d,Transit,2014,Kepler,0.122000,2.050,4.86000,14.47665,69.97316,2604,3397
Kepler-235 e,Transit,2014,Kepler,0.213000,2.220,5.56000,14.47665,69.97316,2604,3398
Kepler-236 b,Transit,2014,Kepler,0.065000,1.570,3.09000,16.28889,69.88341,2605,3399
Kepler-236 c,Transit,2014,Kepler,0.132000,2.000,4.66000,16.28889,69.88341,2605,3400
Kepler-237 b,Transit,2014,Kepler,0.050000,1.410,2.57000,16.94089,70.20006,2606,3401
Kepler-237 c,Transit,2014,Kepler,0.071000,2.080,4.98000,16.94089,70.20006,2606,3402
Kepler-238 b,Transit,2014,Kepler,0.034000,1.730,3.64000,13.74892,71.83506,2607,3403
Kepler-238 c,Transit,2014,Kepler,0.069000,2.390,6.30000,13.74892,71.83506,2607,3404
Kepler-238 d,Transit,2014,Kepler,0.115000,3.070,9.64000,13.74892,71.83506,2607,3405
Kepler-238 e,Transit,2013,Kepler,0.165800,5.600,169.70000,13.74892,71.83506,2607,3406
Kepler-238 f,Transit,2013,Kepler,0.274700,2.000,13.50000,13.74892,71.83506,2607,3407
Kepler-239 b,Transit,2014,Kepler,0.095000,2.330,6.04000,9.45945,73.99484,2608,3408
Kepler-239 c,Transit,2014,Kepler,0.268000,2.510,6.85000,9.45945,73.99484,2608,3409
Kepler-24 b,Transit,2011,Kepler,0.080000,2.400,508.50000,11.01831,70.54989,2609,3410
Kepler-24 c,Transit,2011,Kepler,0.106000,2.800,508.50000,11.01831,70.54989,2609,3411
Kepler-24 d,Transit,2014,Kepler,0.051000,1.670,3.43000,11.01831,70.54989,2609,3412
Kepler-24 e,Transit,2014,Kepler,0.138000,2.780,8.15000,11.01831,70.54989,2609,3413
Kepler-240 b,Transit,2014,Kepler,0.048000,1.370,2.45000,11.55622,73.01252,2610,3414
Kepler-240 c,Transit,2014,Kepler,0.074000,2.200,102.30000,11.55622,73.01252,2610,3415
Kepler-241 b,Transit,2014,Kepler,0.094000,2.330,6.04000,10.50791,73.89816,2611,3416
Kepler-241 c,Transit,2014,Kepler,0.189000,2.570,7.13000,10.50791,73.89816,2611,3417
Kepler-242 b,Transit,2014,Kepler,0.075000,2.610,7.32000,15.13516,72.52885,2612,3418
Kepler-242 c,Transit,2014,Kepler,0.109000,2.000,4.66000,15.13516,72.52885,2612,3419
Kepler-243 b,Transit,2014,Kepler,0.062000,2.450,6.57000,16.22140,72.31271,2613,3420
Kepler-243 c,Transit,2014,Kepler,0.142000,1.990,4.62000,16.22140,72.31271,2613,3421
Kepler-244 b,Transit,2014,Kepler,0.050000,2.760,8.05000,14.86746,73.20300,2614,3422
Kepler-244 c,Transit,2014,Kepler,0.087000,2.050,4.86000,14.86746,73.20300,2614,3423
Kepler-244 d,Transit,2014,Kepler,0.140000,2.310,15.20000,14.86746,73.20300,2614,3424
Kepler-245 b,Transit,2014,Kepler,0.071000,2.570,7.13000,11.97179,74.72154,2615,3425
Kepler-245 c,Transit,2014,Kepler,0.124000,2.180,225.60000,11.97179,74.72154,2615,3426
Kepler-245 d,Transit,2014,Kepler,0.202000,3.030,21.60000,11.97179,74.72154,2615,3427
Kepler-245 e,Transit,2016,Kepler,0.040000,1.750,3.71000,11.97179,74.72154,2615,3428
Kepler-246 b,Transit,2014,Kepler,0.052000,2.340,6.08000,8.90874,76.59735,2616,3429
Kepler-246 c,Transit,2014,Kepler,0.095000,1.500,2.86000,8.90874,76.59735,2616,3430
Kepler-247 b,Transit,2014,Kepler,0.042000,1.640,3.33000,14.22116,74.32823,2617,3431
Kepler-247 c,Transit,2014,Kepler,0.084000,4.090,15.70000,14.22116,74.32823,2617,3432
Kepler-247 d,Transit,2014,Kepler,0.140000,3.940,14.70000,14.22116,74.32823,2617,3433
Kepler-248 b,Transit,2014,Kepler,0.066000,3.020,9.38000,11.54633,76.24058,2618,3434
Kepler-248 c,Transit,2014,Kepler,0.123000,4.070,15.60000,11.54633,76.24058,2618,3435
Kepler-249 b,Transit,2014,Kepler,0.035000,1.090,1.32000,9.07073,77.65836,2619,3436
Kepler-249 c,Transit,2014,Kepler,0.058000,1.510,2.89000,9.07073,77.65836,2619,3437
Kepler-249 d,Transit,2014,Kepler,0.097000,1.570,3.09000,9.07073,77.65836,2619,3438
Kepler-25 b,Transit,2011,Kepler,0.068500,2.748,8.70000,14.16403,70.34971,2620,3439
Kepler-25 c,Transit,2011,Kepler,0.110100,5.217,15.20000,14.16403,70.34971,2620,3440
Kepler-25 d,Radial Velocity,2014,W. M. Keck Observatory,,10.000,71.90000,14.16403,70.34971,2620,3441
Kepler-250 b,Transit,2014,Kepler,0.048000,1.130,1.51000,14.04353,75.65661,2621,3442
Kepler-250 c,Transit,2014,Kepler,0.069000,2.280,5.82000,14.04353,75.65661,2621,3443
Kepler-250 d,Transit,2014,Kepler,0.127000,2.180,5.39000,14.04353,75.65661,2621,3444
Kepler-251 b,Transit,2014,Kepler,0.053000,1.330,2.33000,9.55133,77.90710,2622,3445
Kepler-251 c,Transit,2014,Kepler,0.122000,2.770,8.10000,9.55133,77.90710,2622,3446
Kepler-251 d,Transit,2014,Kepler,0.182000,2.770,8.10000,9.55133,77.90710,2622,3447
Kepler-251 e,Transit,2014,Kepler,0.404000,2.770,8.10000,9.55133,77.90710,2622,3448
Kepler-252 b,Transit,2014,Kepler,0.058000,1.230,2.04000,10.38166,77.95933,2623,3449
Kepler-252 c,Transit,2014,Kepler,0.080000,2.150,5.27000,10.38166,77.95933,2623,3450
Kepler-253 b,Transit,2014,Kepler,0.046000,1.630,3.29000,12.89296,77.02002,2624,3451
Kepler-253 c,Transit,2014,Kepler,0.089000,2.650,7.51000,12.89296,77.02002,2624,3452
Kepler-253 d,Transit,2014,Kepler,0.130000,3.170,10.20000,12.89296,77.02002,2624,3453
Kepler-254 b,Transit,2014,Kepler,0.064000,3.870,14.30000,15.64277,76.82240,2625,3454
Kepler-254 c,Transit,2014,Kepler,0.105000,2.150,3.20000,15.64277,76.82240,2625,3455
Kepler-254 d,Transit,2014,Kepler,0.139000,2.500,6.80000,15.64277,76.82240,2625,3456
Kepler-255 b,Transit,2014,Kepler,0.063000,1.550,3.02000,10.75408,79.40697,2626,3457
Kepler-255 c,Transit,2014,Kepler,0.092000,2.990,9.22000,10.75408,79.40697,2626,3458
Kepler-255 d,Transit,2016,Kepler,0.019200,1.320,2.30000,10.75408,79.40697,2626,3459
Kepler-256 b,Transit,2014,Kepler,0.027000,1.590,3.15000,12.96405,78.39607,2627,3460
Kepler-256 c,Transit,2014,Kepler,0.045000,2.150,5.27000,12.96405,78.39607,2627,3461
Kepler-256 d,Transit,2014,Kepler,0.064000,2.480,6.71000,12.96405,78.39607,2627,3462
Kepler-256 e,Transit,2014,Kepler,0.096000,2.350,6.12000,12.96405,78.39607,2627,3463
Kepler-257 b,Transit,2014,Kepler,0.034000,2.610,7.32000,10.01236,79.87071,2628,3464
Kepler-257 c,Transit,2014,Kepler,0.066000,5.410,25.20000,10.01236,79.87071,2628,3465
Kepler-257 d,Transit,2014,Kepler,0.160000,4.950,21.70000,10.01236,79.87071,2628,3466
Kepler-258 b,Transit,2014,Kepler,0.103000,4.060,15.50000,12.25592,79.30454,2629,3467
Kepler-258 c,Transit,2014,Kepler,0.193000,3.610,12.70000,12.25592,79.30454,2629,3468
Kepler-259 b,Transit,2014,Kepler,0.079000,2.800,8.25000,15.92400,77.59990,2630,3469
Kepler-259 c,Transit,2014,Kepler,0.217000,2.700,7.75000,15.92400,77.59990,2630,3470
Kepler-26 b,Transit,2011,Kepler,0.085510,2.780,5.12000,17.99282,76.67999,2631,3471
Kepler-26 c,Transit,2011,Kepler,0.107250,2.720,6.20000,17.99282,76.67999,2631,3472
Kepler-26 d,Transit,2014,Kepler,0.039000,1.070,1.24000,17.99282,76.67999,2631,3473
Kepler-26 e,Transit,2014,Kepler,0.220000,2.410,6.39000,17.99282,76.67999,2631,3474
Kepler-260 b,Transit,2014,Kepler,0.075000,2.010,4.70000,9.80681,70.78812,2632,3475
Kepler-260 c,Transit,2014,Kepler,0.332000,1.740,3.68000,9.80681,70.78812,2632,3476
Kepler-261 b,Transit,2014,Kepler,0.088000,2.180,5.39000,10.02041,70.21850,2633,3477
Kepler-261 c,Transit,2014,Kepler,0.156000,2.000,4.66000,10.02041,70.21850,2633,3478
Kepler-262 b,Transit,2014,Kepler,0.108000,1.360,2.42000,10.31333,69.66537,2634,3479
Kepler-262 c,Transit,2014,Kepler,0.152000,1.640,3.33000,10.31333,69.66537,2634,3480
Kepler-263 b,Transit,2014,Kepler,0.120000,2.670,7.61000,9.22104,70.58352,2635,3481
Kepler-263 c,Transit,2014,Kepler,0.242000,2.470,6.66000,9.22104,70.58352,2635,3482
Kepler-264 b,Transit,2014,Kepler,0.249000,3.330,11.10000,9.43386,70.25469,2636,3483
Kepler-264 c,Transit,2014,Kepler,0.566000,2.830,8.40000,9.43386,70.25469,2636,3484
Kepler-265 b,Transit,2014,Kepler,0.069000,1.860,4.12000,12.21177,73.25046,2637,3485
Kepler-265 c,Transit,2014,Kepler,0.127000,2.630,7.41000,12.21177,73.25046,2637,3486
Kepler-265 d,Transit,2014,Kepler,0.236000,2.490,6.76000,12.21177,73.25046,2637,3487
Kepler-265 e,Transit,2014,Kepler,0.319000,2.590,7.22000,12.21177,73.25046,2637,3488
Kepler-266 b,Transit,2014,Kepler,0.071000,2.480,6.71000,10.89836,77.24742,2638,3489
Kepler-266 c,Transit,2014,Kepler,0.457000,3.890,14.40000,10.89836,77.24742,2638,3490
Kepler-267 b,Transit,2014,Kepler,0.037000,1.980,37.90000,9.07311,81.73773,2639,3491
Kepler-267 c,Transit,2014,Kepler,0.060000,2.130,5.18000,9.07311,81.73773,2639,3492
Kepler-267 d,Transit,2014,Kepler,0.154000,2.270,5.77000,9.07311,81.73773,2639,3493
Kepler-268 b,Transit,2014,Kepler,0.180000,2.550,7.04000,9.79009,70.84335,2640,3494
Kepler-268 c,Transit,2014,Kepler,0.391000,3.380,11.40000,9.79009,70.84335,2640,3495
Kepler-269 b,Transit,2014,Kepler,0.061000,2.470,6.66000,12.63923,73.64493,2641,3496
Kepler-269 c,Transit,2014,Kepler,0.081000,1.690,3.50000,12.63923,73.64493,2641,3497
Kepler-27 b,Transit,2011,Kepler,0.118000,4.000,2895.31000,10.97438,73.68708,2642,3498
Kepler-27 c,Transit,2011,Kepler,0.191000,4.900,4385.87000,10.97438,73.68708,2642,3499
Kepler-27 d,Transit,2021,Kepler,0.066800,2.706,7.78000,10.97438,73.68708,2642,3500
Kepler-270 b,Transit,2014,Kepler,0.107000,2.010,4.70000,19.05505,73.85816,2643,3501
Kepler-270 c,Transit,2014,Kepler,0.180000,1.770,3.78000,19.05505,73.85816,2643,3502
Kepler-271 b,Transit,2014,Kepler,0.088100,1.230,2.04000,18.46832,73.92797,2644,3503
Kepler-271 c,Transit,2014,Kepler,0.070200,0.950,0.80900,18.46832,73.92797,2644,3504
Kepler-271 d,Transit,2016,Kepler,0.055800,0.660,0.21900,18.46832,73.92797,2644,3505
Kepler-272 b,Transit,2014,Kepler,0.038000,1.430,78.00000,9.70399,81.87731,2645,3506
Kepler-272 c,Transit,2014,Kepler,0.061000,1.790,97.80000,9.70399,81.87731,2645,3507
Kepler-272 d,Transit,2014,Kepler,0.091000,2.250,5.69000,9.70399,81.87731,2645,3508
Kepler-273 b,Transit,2014,Kepler,0.037000,1.500,2.86000,14.43623,79.50293,2646,3509
Kepler-273 c,Transit,2014,Kepler,0.073000,1.980,4.58000,14.43623,79.50293,2646,3510
Kepler-274 b,Transit,2014,Kepler,0.101000,1.540,2.99000,9.32128,71.56815,2647,3511
Kepler-274 c,Transit,2014,Kepler,0.204000,1.840,4.04000,9.32128,71.56815,2647,3512
Kepler-275 b,Transit,2014,Kepler,0.098000,2.340,6.08000,9.64684,71.44115,2648,3513
Kepler-275 c,Transit,2014,Kepler,0.132000,3.380,11.40000,9.64684,71.44115,2648,3514
Kepler-275 d,Transit,2014,Kepler,0.224000,3.330,11.10000,9.64684,71.44115,2648,3515
Kepler-276 b,Transit,2014,Kepler,0.119000,2.870,8.60000,9.13322,72.30607,2649,3516
Kepler-276 c,Transit,2013,Kepler,0.199400,2.900,16.60000,9.13322,72.30607,2649,3517
Kepler-276 d,Transit,2013,Kepler,0.264200,2.800,16.30000,9.13322,72.30607,2649,3518
Kepler-277 b,Transit,2013,Kepler,0.138500,2.920,87.30000,14.03810,69.94431,2650,3519
Kepler-277 c,Transit,2013,Kepler,0.212900,3.360,64.20000,14.03810,69.94431,2650,3520
Kepler-278 b,Transit,2014,Kepler,0.207000,4.070,15.60000,11.39023,70.77221,2651,3521
Kepler-278 c,Transit,2014,Kepler,0.294000,3.590,12.60000,11.39023,70.77221,2651,3522
Kepler-279 b,Transit,2014,Kepler,0.112000,3.620,12.80000,14.72413,73.14702,2652,3523
Kepler-279 c,Transit,2013,Kepler,0.223600,4.300,49.40000,14.72413,73.14702,2652,3524
Kepler-279 d,Transit,2013,Kepler,0.290100,3.100,37.50000,14.72413,73.14702,2652,3525
Kepler-28 b,Transit,2011,Kepler,0.062000,3.600,479.90000,11.63869,74.88051,2653,3526
Kepler-28 c,Transit,2011,Kepler,0.081000,3.400,432.23000,11.63869,74.88051,2653,3527
Kepler-280 b,Transit,2014,Kepler,0.032000,1.450,2.70000,12.02527,74.40417,2654,3528
Kepler-280 c,Transit,2014,Kepler,0.056000,2.010,4.70000,12.02527,74.40417,2654,3529
Kepler-281 b,Transit,2014,Kepler,0.117000,2.820,8.35000,11.41339,77.66929,2655,3530
Kepler-281 c,Transit,2014,Kepler,0.215000,5.310,24.40000,11.41339,77.66929,2655,3531
Kepler-281 d,Transit,2021,Kepler,0.545600,5.937,29.50000,11.41339,77.66929,2655,3532
Kepler-282 b,Transit,2014,Kepler,0.082000,1.010,1.01000,17.53304,74.87605,2656,3533
Kepler-282 c,Transit,2014,Kepler,0.106000,1.200,1.87000,17.53304,74.87605,2656,3534
Kepler-282 d,Transit,2013,Kepler,0.154000,2.460,61.00000,17.53304,74.87605,2656,3535
Kepler-282 e,Transit,2013,Kepler,0.226900,3.100,56.20000,17.53304,74.87605,2656,3536
Kepler-283 b,Transit,2014,Kepler,0.082000,2.130,5.18000,13.09313,80.32004,2657,3537
Kepler-283 c,Transit,2014,Kepler,0.341000,1.820,3.97000,13.09313,80.32004,2657,3538
Kepler-284 b,Transit,2014,Kepler,0.104000,2.240,5.65000,13.32739,80.07785,2658,3539
Kepler-284 c,Transit,2014,Kepler,0.213000,2.610,7.32000,13.32739,80.07785,2658,3540
Kepler-285 b,Transit,2014,Kepler,0.036000,1.340,2.36000,14.53536,79.87396,2659,3541
Kepler-285 c,Transit,2014,Kepler,0.064000,1.120,1.46000,14.53536,79.87396,2659,3542
Kepler-286 b,Transit,2014,Kepler,0.027000,1.240,2.07000,15.06379,79.88642,2660,3543
Kepler-286 c,Transit,2014,Kepler,0.042000,1.370,2.45000,15.06379,79.88642,2660,3544
Kepler-286 d,Transit,2014,Kepler,0.061000,1.330,2.33000,15.06379,79.88642,2660,3545
Kepler-286 e,Transit,2014,Kepler,0.176000,1.770,3.78000,15.06379,79.88642,2660,3546
Kepler-287 b,Transit,2014,Kepler,0.145000,2.330,6.04000,14.97247,80.09807,2661,3547
Kepler-287 c,Transit,2014,Kepler,0.246000,3.260,10.70000,14.97247,80.09807,2661,3548
Kepler-288 b,Transit,2014,Kepler,0.065000,1.670,3.43000,12.60684,71.19269,2662,3549
Kepler-288 c,Transit,2014,Kepler,0.140000,2.850,8.50000,12.60684,71.19269,2662,3550
Kepler-288 d,Transit,2014,Kepler,0.287000,2.670,7.61000,12.60684,71.19269,2662,3551
Kepler-289 b,Transit,2014,Kepler,0.210000,2.150,7.30000,8.38649,77.14669,2663,3552
Kepler-289 c,Transit,2014,Kepler,0.510000,11.590,132.00000,8.38649,77.14669,2663,3553
Kepler-289 d,Transit,2014,Kepler,0.330000,2.680,4.00000,8.38649,77.14669,2663,3554
Kepler-29 b,Transit,2011,Kepler,0.091900,2.550,5.00000,10.11030,81.52267,2664,3555
Kepler-29 c,Transit,2011,Kepler,0.108700,2.340,4.50000,10.11030,81.52267,2664,3556
Kepler-290 b,Transit,2014,Kepler,0.110000,2.250,5.69000,15.58121,73.31632,2665,3557
Kepler-290 c,Transit,2014,Kepler,0.205000,2.700,7.75000,15.58121,73.31632,2665,3558
Kepler-290 d,Transit,2023,Kepler,0.015400,0.860,0.56600,15.58121,73.31632,2665,3559
Kepler-291 b,Transit,2014,Kepler,0.047000,2.160,5.31000,14.46537,73.53715,2666,3560
Kepler-291 c,Transit,2014,Kepler,0.065000,1.880,4.19000,14.46537,73.53715,2666,3561
Kepler-292 b,Transit,2014,Kepler,0.035000,1.320,2.30000,9.25750,76.12806,2667,3562
Kepler-292 c,Transit,2014,Kepler,0.045000,1.470,2.76000,9.25750,76.12806,2667,3563
Kepler-292 d,Transit,2014,Kepler,0.068000,2.230,5.60000,9.25750,76.12806,2667,3564
Kepler-292 e,Transit,2014,Kepler,0.097000,2.670,7.61000,9.25750,76.12806,2667,3565
Kepler-292 f,Transit,2014,Kepler,0.141000,2.350,6.12000,9.25750,76.12806,2667,3566
Kepler-293 b,Transit,2014,Kepler,0.144000,3.070,9.64000,15.51005,73.03773,2668,3567
Kepler-293 c,Transit,2014,Kepler,0.286000,3.830,14.00000,15.51005,73.03773,2668,3568
Kepler-294 b,Transit,2014,Kepler,0.048000,1.770,3.78000,16.23218,76.83914,2669,3569
Kepler-294 c,Transit,2014,Kepler,0.071000,2.710,7.80000,16.23218,76.83914,2669,3570
Kepler-295 b,Transit,2014,Kepler,0.099000,1.220,1.98000,17.29955,75.61222,2670,3571
Kepler-295 c,Transit,2014,Kepler,0.142000,1.170,1.71000,17.29955,75.61222,2670,3572
Kepler-295 d,Transit,2014,Kepler,0.192000,1.360,2.42000,17.29955,75.61222,2670,3573
Kepler-296 b,Transit,2014,Kepler,0.079000,1.610,3.22000,18.01445,79.90117,2671,3574
Kepler-296 c,Transit,2014,Kepler,0.052100,2.000,4.66000,18.01445,79.90117,2671,3575
Kepler-296 d,Transit,2014,Kepler,0.118000,2.090,5.02000,18.01445,79.90117,2671,3576
Kepler-296 e,Transit,2014,Kepler,0.169000,1.530,2.96000,18.01445,79.90117,2671,3577
Kepler-296 f,Transit,2014,Kepler,0.255000,1.800,3.89000,18.01445,79.90117,2671,3578
Kepler-297 b,Transit,2014,Kepler,0.217000,2.870,48.50000,19.83985,78.46058,2672,3579
Kepler-297 c,Transit,2014,Kepler,0.336000,6.540,42.10000,19.83985,78.46058,2672,3580
Kepler-297 d,Transit,2023,Kepler,0.523000,32.600,89700.00000,19.83985,78.46058,2672,3581
Kepler-298 b,Transit,2014,Kepler,0.080000,1.960,4.50000,19.96081,78.47034,2673,3582
Kepler-298 c,Transit,2014,Kepler,0.136000,1.930,4.38000,19.96081,78.47034,2673,3583
Kepler-298 d,Transit,2014,Kepler,0.305000,2.500,6.80000,19.96081,78.47034,2673,3584
Kepler-299 b,Transit,2014,Kepler,0.040000,1.320,2.30000,19.77727,78.26193,2674,3585
Kepler-299 c,Transit,2014,Kepler,0.070000,2.650,7.51000,19.77727,78.26193,2674,3586
Kepler-299 d,Transit,2014,Kepler,0.118000,1.860,4.12000,19.77727,78.26193,2674,3587
Kepler-299 e,Transit,2014,Kepler,0.220000,1.870,4.16000,19.77727,78.26193,2674,3588
Kepler-30 b,Transit,2012,Kepler,0.180000,3.900,11.30000,14.91329,69.40712,2675,3589
Kepler-30 c,Transit,2012,Kepler,0.300000,12.300,640.00000,14.91329,69.40712,2675,3590
Kepler-30 d,Transit,2012,Kepler,0.500000,8.800,23.10000,14.91329,69.40712,2675,3591
Kepler-300 b,Transit,2014,Kepler,0.094000,1.670,3.43000,12.43657,81.53022,2676,3592
Kepler-300 c,Transit,2014,Kepler,0.232000,2.250,5.69000,12.43657,81.53022,2676,3593
Kepler-301 b,Transit,2014,Kepler,0.036000,1.350,2.39000,19.50898,79.09376,2677,3594
Kepler-301 c,Transit,2014,Kepler,0.060000,1.350,2.39000,19.50898,79.09376,2677,3595
Kepler-301 d,Transit,2014,Kepler,0.112000,1.750,3.71000,19.50898,79.09376,2677,3596
Kepler-302 b,Transit,2014,Kepler,0.193000,4.060,15.50000,10.75802,76.70486,2678,3597
Kepler-302 c,Transit,2014,Kepler,0.503000,12.450,,10.75802,76.70486,2678,3598
Kepler-303 b,Transit,2014,Kepler,0.024000,0.890,0.64000,18.16052,73.34339,2679,3599
Kepler-303 c,Transit,2014,Kepler,0.057000,1.140,1.55000,18.16052,73.34339,2679,3600
Kepler-304 b,Transit,2014,Kepler,0.039000,2.860,8.55000,9.24910,73.98630,2680,3601
Kepler-304 c,Transit,2014,Kepler,0.054000,2.170,5.35000,9.24910,73.98630,2680,3602
Kepler-304 d,Transit,2014,Kepler,0.080000,2.750,8.00000,9.24910,73.98630,2680,3603
Kepler-304 e,Transit,2016,Kepler,0.023200,1.200,1.87000,9.24910,73.98630,2680,3604
Kepler-305 b,Transit,2013,Kepler,0.057100,3.600,10.50000,5.97338,75.59975,2681,3605
Kepler-305 c,Transit,2013,Kepler,0.075200,3.300,6.00000,5.97338,75.59975,2681,3606
Kepler-305 d,Transit,2014,Kepler,0.121000,2.710,9.10000,5.97338,75.59975,2681,3607
Kepler-305 e,Transit,2020,Kepler,0.039900,1.794,3.87000,5.97338,75.59975,2681,3608
Kepler-306 b,Transit,2014,Kepler,0.050000,1.520,2.92000,13.29617,72.02081,2682,3609
Kepler-306 c,Transit,2014,Kepler,0.067000,2.350,6.12000,13.29617,72.02081,2682,3610
Kepler-306 d,Transit,2014,Kepler,0.120000,2.470,6.66000,13.29617,72.02081,2682,3611
Kepler-306 e,Transit,2014,Kepler,0.227000,2.270,5.77000,13.29617,72.02081,2682,3612
Kepler-307 b,Transit,2013,Kepler,0.091700,2.430,7.44000,6.95002,75.10988,2683,3613
Kepler-307 c,Transit,2013,Kepler,0.106800,2.200,3.64000,6.95002,75.10988,2683,3614
Kepler-308 b,Transit,2014,Kepler,0.090000,2.120,5.14000,8.29409,74.37222,2684,3615
Kepler-308 c,Transit,2014,Kepler,0.123000,2.160,5.31000,8.29409,74.37222,2684,3616
Kepler-309 b,Transit,2014,Kepler,0.059000,1.560,3.05000,10.34936,80.77053,2685,3617
